품목명,품목코드,metric,value,yyyymm,year,month,date,quarter
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202002,132.7,202002,2020,2,2020-02-01,2020Q1
그외 전자부품,25050,출하지수202002,113.5,202002,2020,2,2020-02-01,2020Q1
컴퓨터 주변기기,25060,출하지수202002,83.2,202002,2020,2,2020-02-01,2020Q1
유선 통신장비,25070,출하지수202002,46.3,202002,2020,2,2020-02-01,2020Q1
방송장비 및 통신장비,25080,출하지수202002,68.7,202002,2020,2,2020-02-01,2020Q1
방송수신기 및 기타 영상기기,25090,출하지수202002,72.1,202002,2020,2,2020-02-01,2020Q1
음향기기,25100,출하지수202002,48.2,202002,2020,2,2020-02-01,2020Q1
마그네틱 및 광학 매체,25110,출하지수202002,121.5,202002,2020,2,2020-02-01,2020Q1
정밀기기부품,26000,출하지수202002,94.8,202002,2020,2,2020-02-01,2020Q1
방사선장치 및 전기식 진단기기부품,26010,출하지수202002,108.6,202002,2020,2,2020-02-01,2020Q1
기타 의료용기기 및 부품,26020,출하지수202002,117.3,202002,2020,2,2020-02-01,2020Q1
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202002,102.1,202002,2020,2,2020-02-01,2020Q1
광학기기 및 사진장비,26040,출하지수202002,92.8,202002,2020,2,2020-02-01,2020Q1
시계부품,26050,출하지수202002,116.7,202002,2020,2,2020-02-01,2020Q1
수송기계부품,27000,출하지수202002,80.1,202002,2020,2,2020-02-01,2020Q1
자동차용 엔진,27010,출하지수202002,85.7,202002,2020,2,2020-02-01,2020Q1
자동차 엔진용 부품,27030,출하지수202002,72.7,202002,2020,2,2020-02-01,2020Q1
자동차 차체용 부품,27040,출하지수202002,87.0,202002,2020,2,2020-02-01,2020Q1
자동차부품,27050,출하지수202002,79.0,202002,2020,2,2020-02-01,2020Q1
선박 구성부분품,27060,출하지수202002,57.4,202002,2020,2,2020-02-01,2020Q1
철도차량부품 및 관련장치,27070,출하지수202002,76.7,202002,2020,2,2020-02-01,2020Q1
항공기용 엔진 및 부품,27080,출하지수202002,91.5,202002,2020,2,2020-02-01,2020Q1
모터사이클,27090,출하지수202002,76.3,202002,2020,2,2020-02-01,2020Q1
자전거 및 환자용 차량,27100,출하지수202002,70.3,202002,2020,2,2020-02-01,2020Q1
운송장비용 의자,27110,출하지수202002,75.1,202002,2020,2,2020-02-01,2020Q1
장비,30000,출하지수202002,97.8,202002,2020,2,2020-02-01,2020Q1
정밀가공장비,31000,출하지수202002,60.6,202002,2020,2,2020-02-01,2020Q1
가공공작기계,31010,출하지수202002,107.0,202002,2020,2,2020-02-01,2020Q1
금속절삭 및 금속성형,31020,출하지수202002,49.6,202002,2020,2,2020-02-01,2020Q1
기타 가공 공작기계,31030,출하지수202002,100.0,202002,2020,2,2020-02-01,2020Q1
산업공정장비,32000,출하지수202002,96.4,202002,2020,2,2020-02-01,2020Q1
산업 처리공정 제어장비,32010,출하지수202002,111.7,202002,2020,2,2020-02-01,2020Q1
그 외 기타 전기장비,32020,출하지수202002,222.7,202002,2020,2,2020-02-01,2020Q1
일반목적용 기계장비,32030,출하지수202002,89.8,202002,2020,2,2020-02-01,2020Q1
특수목적용 기계장비,32040,출하지수202002,94.7,202002,2020,2,2020-02-01,2020Q1
반도체·디스플레이장비,33000,출하지수202002,118.9,202002,2020,2,2020-02-01,2020Q1
반도체·디스플레이장비,33010,출하지수202002,118.9,202002,2020,2,2020-02-01,2020Q1
제조로봇 자동화장비,34000,출하지수202002,92.2,202002,2020,2,2020-02-01,2020Q1
승강기 및 컨베이어 장치,34010,출하지수202002,92.9,202002,2020,2,2020-02-01,2020Q1
산업용 로봇,34020,출하지수202002,102.6,202002,2020,2,2020-02-01,2020Q1
계측장비,35000,출하지수202002,119.1,202002,2020,2,2020-02-01,2020Q1
"측정,시험,제어 등 장비",35010,출하지수202002,109.5,202002,2020,2,2020-02-01,2020Q1
광학기기 장비,35020,출하지수202002,170.4,202002,2020,2,2020-02-01,2020Q1
소재부품장비,0,출하지수202003,123.3,202003,2020,3,2020-03-01,2020Q1
소재,10000,출하지수202003,104.7,202003,2020,3,2020-03-01,2020Q1
섬유제품,11000,출하지수202003,77.5,202003,2020,3,2020-03-01,2020Q1
제사 및 방적,11010,출하지수202003,57.3,202003,2020,3,2020-03-01,2020Q1
직물직조,11020,출하지수202003,70.4,202003,2020,3,2020-03-01,2020Q1
섬유염색 및 가공,11030,출하지수202003,89.2,202003,2020,3,2020-03-01,2020Q1
편조원단,11040,출하지수202003,89.7,202003,2020,3,2020-03-01,2020Q1
기타 섬유제품,11090,출하지수202003,98.0,202003,2020,3,2020-03-01,2020Q1
화학물질 및 화학제품,12000,출하지수202003,118.7,202003,2020,3,2020-03-01,2020Q1
석유화학계 기초화학물질,12010,출하지수202003,132.3,202003,2020,3,2020-03-01,2020Q1
기타 기초유기화학물질,12020,출하지수202003,108.1,202003,2020,3,2020-03-01,2020Q1
기타 기초무기화학물질,12030,출하지수202003,108.3,202003,2020,3,2020-03-01,2020Q1
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202003,103.4,202003,2020,3,2020-03-01,2020Q1
합성고무 및 플라스틱 물질,12050,출하지수202003,128.4,202003,2020,3,2020-03-01,2020Q1
농약,12060,출하지수202003,204.6,202003,2020,3,2020-03-01,2020Q1
도료 및 인쇄잉크,12070,출하지수202003,94.2,202003,2020,3,2020-03-01,2020Q1
계면활성제,12080,출하지수202003,132.8,202003,2020,3,2020-03-01,2020Q1
기타 화학제품,12090,출하지수202003,107.6,202003,2020,3,2020-03-01,2020Q1
화학섬유,12100,출하지수202003,107.5,202003,2020,3,2020-03-01,2020Q1
기초의약물질 및 생물학적 제제,12110,출하지수202003,137.6,202003,2020,3,2020-03-01,2020Q1
고무 및 플라스틱제품,13000,출하지수202003,99.1,202003,2020,3,2020-03-01,2020Q1
고무제품,13010,출하지수202003,117.5,202003,2020,3,2020-03-01,2020Q1
플라스틱제품,13020,출하지수202003,95.4,202003,2020,3,2020-03-01,2020Q1
비금속 광물제품,14000,출하지수202003,102.1,202003,2020,3,2020-03-01,2020Q1
판유리,14010,출하지수202003,92.8,202003,2020,3,2020-03-01,2020Q1
산업용 유리제품,14020,출하지수202003,119.4,202003,2020,3,2020-03-01,2020Q1
산업용 도자기,14030,출하지수202003,82.1,202003,2020,3,2020-03-01,2020Q1
내화 요업제품,14040,출하지수202003,68.4,202003,2020,3,2020-03-01,2020Q1
석회,14050,출하지수202003,97.6,202003,2020,3,2020-03-01,2020Q1
기타 비금속광물제품,14090,출하지수202003,87.7,202003,2020,3,2020-03-01,2020Q1
1차 금속제품,15000,출하지수202003,94.7,202003,2020,3,2020-03-01,2020Q1
합금철,15010,출하지수202003,106.2,202003,2020,3,2020-03-01,2020Q1
철강압연.압출 및 연신제품,15020,출하지수202003,82.9,202003,2020,3,2020-03-01,2020Q1
철강관,15030,출하지수202003,109.3,202003,2020,3,2020-03-01,2020Q1
"비철금속 제련, 정련 및 합금",15040,출하지수202003,108.8,202003,2020,3,2020-03-01,2020Q1
"비철금속압연, 압출 및 연신제품",15050,출하지수202003,105.5,202003,2020,3,2020-03-01,2020Q1
기타 1차 비철금속,15060,출하지수202003,71.5,202003,2020,3,2020-03-01,2020Q1
비철금속 주조업,15070,출하지수202003,98.5,202003,2020,3,2020-03-01,2020Q1
"도금, 착색 및 기타 표면처리강재",15090,출하지수202003,95.0,202003,2020,3,2020-03-01,2020Q1
부품,20000,출하지수202003,138.9,202003,2020,3,2020-03-01,2020Q1
금속가공제품,21000,출하지수202003,97.7,202003,2020,3,2020-03-01,2020Q1
"금속탱크, 저장조 및 유사용기",21010,출하지수202003,111.1,202003,2020,3,2020-03-01,2020Q1
핵반응기 및 증기발생기부품,21020,출하지수202003,72.9,202003,2020,3,2020-03-01,2020Q1
무기 및 총포탄 부품,21030,출하지수202003,97.7,202003,2020,3,2020-03-01,2020Q1
"금속 단조, 압형 및 분말야금 제품",21040,출하지수202003,110.6,202003,2020,3,2020-03-01,2020Q1
"금속열처리업, 도금 및 기타 처리업",21050,출하지수202003,80.9,202003,2020,3,2020-03-01,2020Q1
톱 및 호환성공구,21060,출하지수202003,100.0,202003,2020,3,2020-03-01,2020Q1
금속파스너 및 스프링,21070,출하지수202003,97.9,202003,2020,3,2020-03-01,2020Q1
기타 금속제 부품,21090,출하지수202003,112.3,202003,2020,3,2020-03-01,2020Q1
일반기계부품,22000,출하지수202003,115.3,202003,2020,3,2020-03-01,2020Q1
내연기관 및 터빈,22010,출하지수202003,106.2,202003,2020,3,2020-03-01,2020Q1
유압기기,22020,출하지수202003,135.0,202003,2020,3,2020-03-01,2020Q1
펌프 및 압축기 제조업,22030,출하지수202003,117.9,202003,2020,3,2020-03-01,2020Q1
"베어링, 기어 및 동력전달장치",22040,출하지수202003,108.4,202003,2020,3,2020-03-01,2020Q1
산업용오븐 및 노용부품,22050,출하지수202003,104.3,202003,2020,3,2020-03-01,2020Q1
운반하역기계부품,22060,출하지수202003,109.8,202003,2020,3,2020-03-01,2020Q1
냉동공조기계부품,22070,출하지수202003,118.7,202003,2020,3,2020-03-01,2020Q1
사무용 기계 및 장비,22080,출하지수202003,134.3,202003,2020,3,2020-03-01,2020Q1
기타 일반목적용 기계부품,22090,출하지수202003,98.8,202003,2020,3,2020-03-01,2020Q1
농업 및 임업용 기계,22100,출하지수202003,135.6,202003,2020,3,2020-03-01,2020Q1
가공공작기계부품,22110,출하지수202003,99.3,202003,2020,3,2020-03-01,2020Q1
금속 주조 및 기타 야금용 기계,22120,출하지수202003,119.2,202003,2020,3,2020-03-01,2020Q1
건설광산기계부품,22130,출하지수202003,119.8,202003,2020,3,2020-03-01,2020Q1
음식료품 및 담배 가공기계부품,22140,출하지수202003,56.2,202003,2020,3,2020-03-01,2020Q1
기타 섬유기계부품,22150,출하지수202003,125.0,202003,2020,3,2020-03-01,2020Q1
반도체 및 평판디스플레이 제조용 기계,22160,출하지수202003,138.1,202003,2020,3,2020-03-01,2020Q1
산업용 로봇 부품,22170,출하지수202003,143.1,202003,2020,3,2020-03-01,2020Q1
기타 특수목적용 기계부품,22190,출하지수202003,106.9,202003,2020,3,2020-03-01,2020Q1
전기장비부품,24000,출하지수202003,110.8,202003,2020,3,2020-03-01,2020Q1
전동기 및 발전기,24010,출하지수202003,101.3,202003,2020,3,2020-03-01,2020Q1
변압기 및 정지형 변환기,24020,출하지수202003,98.0,202003,2020,3,2020-03-01,2020Q1
전기공급 및 전기제어장치,24030,출하지수202003,101.6,202003,2020,3,2020-03-01,2020Q1
일차전지 및 축전지,24040,출하지수202003,118.3,202003,2020,3,2020-03-01,2020Q1
절연선 및 케이블,24050,출하지수202003,112.9,202003,2020,3,2020-03-01,2020Q1
전구 및 조명장치,24060,출하지수202003,135.5,202003,2020,3,2020-03-01,2020Q1
가정용 기기,24070,출하지수202003,105.5,202003,2020,3,2020-03-01,2020Q1
기타 전기장비,24090,출하지수202003,263.8,202003,2020,3,2020-03-01,2020Q1
전자부품,25000,출하지수202003,207.4,202003,2020,3,2020-03-01,2020Q1
전자집적회로,25010,출하지수202003,317.9,202003,2020,3,2020-03-01,2020Q1
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수202003,176.5,202003,2020,3,2020-03-01,2020Q1
평판디스플레이,25030,출하지수202003,122.2,202003,2020,3,2020-03-01,2020Q1
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202003,143.2,202003,2020,3,2020-03-01,2020Q1
그외 전자부품,25050,출하지수202003,128.7,202003,2020,3,2020-03-01,2020Q1
컴퓨터 주변기기,25060,출하지수202003,91.9,202003,2020,3,2020-03-01,2020Q1
유선 통신장비,25070,출하지수202003,60.0,202003,2020,3,2020-03-01,2020Q1
방송장비 및 통신장비,25080,출하지수202003,113.8,202003,2020,3,2020-03-01,2020Q1
방송수신기 및 기타 영상기기,25090,출하지수202003,92.8,202003,2020,3,2020-03-01,2020Q1
음향기기,25100,출하지수202003,54.7,202003,2020,3,2020-03-01,2020Q1
마그네틱 및 광학 매체,25110,출하지수202003,154.0,202003,2020,3,2020-03-01,2020Q1
정밀기기부품,26000,출하지수202003,115.7,202003,2020,3,2020-03-01,2020Q1
방사선장치 및 전기식 진단기기부품,26010,출하지수202003,123.2,202003,2020,3,2020-03-01,2020Q1
기타 의료용기기 및 부품,26020,출하지수202003,122.3,202003,2020,3,2020-03-01,2020Q1
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202003,131.4,202003,2020,3,2020-03-01,2020Q1
광학기기 및 사진장비,26040,출하지수202003,110.4,202003,2020,3,2020-03-01,2020Q1
시계부품,26050,출하지수202003,136.3,202003,2020,3,2020-03-01,2020Q1
수송기계부품,27000,출하지수202003,107.8,202003,2020,3,2020-03-01,2020Q1
자동차용 엔진,27010,출하지수202003,105.1,202003,2020,3,2020-03-01,2020Q1
자동차 엔진용 부품,27030,출하지수202003,101.9,202003,2020,3,2020-03-01,2020Q1
자동차 차체용 부품,27040,출하지수202003,120.2,202003,2020,3,2020-03-01,2020Q1
자동차부품,27050,출하지수202003,109.2,202003,2020,3,2020-03-01,2020Q1
선박 구성부분품,27060,출하지수202003,59.4,202003,2020,3,2020-03-01,2020Q1
철도차량부품 및 관련장치,27070,출하지수202003,70.8,202003,2020,3,2020-03-01,2020Q1
항공기용 엔진 및 부품,27080,출하지수202003,91.1,202003,2020,3,2020-03-01,2020Q1
모터사이클,27090,출하지수202003,78.2,202003,2020,3,2020-03-01,2020Q1
자전거 및 환자용 차량,27100,출하지수202003,72.0,202003,2020,3,2020-03-01,2020Q1
운송장비용 의자,27110,출하지수202003,103.8,202003,2020,3,2020-03-01,2020Q1
장비,30000,출하지수202003,124.1,202003,2020,3,2020-03-01,2020Q1
정밀가공장비,31000,출하지수202003,66.4,202003,2020,3,2020-03-01,2020Q1
가공공작기계,31010,출하지수202003,128.9,202003,2020,3,2020-03-01,2020Q1
금속절삭 및 금속성형,31020,출하지수202003,51.4,202003,2020,3,2020-03-01,2020Q1
기타 가공 공작기계,31030,출하지수202003,120.5,202003,2020,3,2020-03-01,2020Q1
산업공정장비,32000,출하지수202003,113.5,202003,2020,3,2020-03-01,2020Q1
산업 처리공정 제어장비,32010,출하지수202003,129.1,202003,2020,3,2020-03-01,2020Q1
그 외 기타 전기장비,32020,출하지수202003,286.4,202003,2020,3,2020-03-01,2020Q1
일반목적용 기계장비,32030,출하지수202003,94.5,202003,2020,3,2020-03-01,2020Q1
특수목적용 기계장비,32040,출하지수202003,119.9,202003,2020,3,2020-03-01,2020Q1
반도체·디스플레이장비,33000,출하지수202003,159.4,202003,2020,3,2020-03-01,2020Q1
반도체·디스플레이장비,33010,출하지수202003,159.4,202003,2020,3,2020-03-01,2020Q1
제조로봇 자동화장비,34000,출하지수202003,141.6,202003,2020,3,2020-03-01,2020Q1
승강기 및 컨베이어 장치,34010,출하지수202003,109.5,202003,2020,3,2020-03-01,2020Q1
산업용 로봇,34020,출하지수202003,170.7,202003,2020,3,2020-03-01,2020Q1
계측장비,35000,출하지수202003,153.6,202003,2020,3,2020-03-01,2020Q1
"측정,시험,제어 등 장비",35010,출하지수202003,144.9,202003,2020,3,2020-03-01,2020Q1
광학기기 장비,35020,출하지수202003,202.3,202003,2020,3,2020-03-01,2020Q1
소재부품장비,0,출하지수202004,103.5,202004,2020,4,2020-04-01,2020Q2
소재,10000,출하지수202004,92.2,202004,2020,4,2020-04-01,2020Q2
섬유제품,11000,출하지수202004,59.0,202004,2020,4,2020-04-01,2020Q2
제사 및 방적,11010,출하지수202004,48.5,202004,2020,4,2020-04-01,2020Q2
직물직조,11020,출하지수202004,51.9,202004,2020,4,2020-04-01,2020Q2
섬유염색 및 가공,11030,출하지수202004,60.7,202004,2020,4,2020-04-01,2020Q2
편조원단,11040,출하지수202004,60.3,202004,2020,4,2020-04-01,2020Q2
기타 섬유제품,11090,출하지수202004,77.7,202004,2020,4,2020-04-01,2020Q2
화학물질 및 화학제품,12000,출하지수202004,110.8,202004,2020,4,2020-04-01,2020Q2
석유화학계 기초화학물질,12010,출하지수202004,146.5,202004,2020,4,2020-04-01,2020Q2
기타 기초유기화학물질,12020,출하지수202004,94.9,202004,2020,4,2020-04-01,2020Q2
기타 기초무기화학물질,12030,출하지수202004,95.3,202004,2020,4,2020-04-01,2020Q2
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202004,72.4,202004,2020,4,2020-04-01,2020Q2
합성고무 및 플라스틱 물질,12050,출하지수202004,121.9,202004,2020,4,2020-04-01,2020Q2
농약,12060,출하지수202004,154.6,202004,2020,4,2020-04-01,2020Q2
도료 및 인쇄잉크,12070,출하지수202004,94.5,202004,2020,4,2020-04-01,2020Q2
계면활성제,12080,출하지수202004,126.1,202004,2020,4,2020-04-01,2020Q2
기타 화학제품,12090,출하지수202004,97.4,202004,2020,4,2020-04-01,2020Q2
화학섬유,12100,출하지수202004,72.7,202004,2020,4,2020-04-01,2020Q2
기초의약물질 및 생물학적 제제,12110,출하지수202004,126.3,202004,2020,4,2020-04-01,2020Q2
고무 및 플라스틱제품,13000,출하지수202004,79.0,202004,2020,4,2020-04-01,2020Q2
고무제품,13010,출하지수202004,79.9,202004,2020,4,2020-04-01,2020Q2
플라스틱제품,13020,출하지수202004,79.0,202004,2020,4,2020-04-01,2020Q2
비금속 광물제품,14000,출하지수202004,73.8,202004,2020,4,2020-04-01,2020Q2
판유리,14010,출하지수202004,90.8,202004,2020,4,2020-04-01,2020Q2
산업용 유리제품,14020,출하지수202004,63.0,202004,2020,4,2020-04-01,2020Q2
산업용 도자기,14030,출하지수202004,85.5,202004,2020,4,2020-04-01,2020Q2
내화 요업제품,14040,출하지수202004,70.4,202004,2020,4,2020-04-01,2020Q2
석회,14050,출하지수202004,104.3,202004,2020,4,2020-04-01,2020Q2
기타 비금속광물제품,14090,출하지수202004,102.8,202004,2020,4,2020-04-01,2020Q2
1차 금속제품,15000,출하지수202004,83.5,202004,2020,4,2020-04-01,2020Q2
합금철,15010,출하지수202004,91.0,202004,2020,4,2020-04-01,2020Q2
철강압연.압출 및 연신제품,15020,출하지수202004,70.0,202004,2020,4,2020-04-01,2020Q2
철강관,15030,출하지수202004,110.6,202004,2020,4,2020-04-01,2020Q2
"비철금속 제련, 정련 및 합금",15040,출하지수202004,114.5,202004,2020,4,2020-04-01,2020Q2
